title,description,label
"[Y5 RPL_FVT_D_PS] BSOD 0X50 (point to NV) occured when enable external monitor in IGCC under DIS mode .(FR:1/2units,1/15cycles）","
 OS version 24H2 (OS build 26100.2605)

Preload: V17

BIOS/EC:QNCN12WW/QNEC12WW

Test units: 2 units ( SKU I7N1625F06-7, SKU I5N2425F02-7)

Fail units: 1 units ( SKU I5N2425F02-7)

FR:1/2units,1/15cycles

Issue Description:

 BSOD 0X50 occured when enable external monitor in IGCC under DIS mode

Expected Behavior:

 No any abnormal when enable external monitor in IGCC under DIS mode

How to recover:

cannot

A. Unique to certain system?

No

B. Unique to a configuration?

No data

C. Unique to OS?

No data

D. Unique to a product?

No data

E. Unique to a current version?

No data

Cross Product:

No data.

",3
"[Yoga Book 9 14IAH10_FVT_SF]Panel brightness need about 5~15 second change to dim from bright when remove bright light on camera.(F/R:2/3u,4/20cycles)", ,3
"[Y7P ADR_SIT_X4/X6 QS_H/D_ST]Stress_The units occur BSOD 0x10E W/ dump file when run Fastboot(Point to NV)(F/R:3/26units,3/6977cycles)","




 Test condition:

BIOS/EC: RLCN10WW/RLEC10WW

Image: V08

OS build version: Win11 24H2 26100.3037

Language: EN/CHS

Issue Related KP/Device: None

Issue Related Driver: None

Detect by: STA003_CF Stress-Coldboot Test

Test tool: OSAging3.24.1.1

Fail scope:

Tested unit: 26 units(A9N3225S01*7,A9N3225S02*8,A7N1625S03*7,A7N3225S04*8)

Failed unit: A9N3225S01-4@18,A7N1625S03-6@60,A7N1625S03-12@222)

F/R: 3/26units,3/6977cycles

Test Device: None

Fail Device: None

Observed symptom:

The units occur BSOD 0x10E W/ dump file when run FB

Expected behavior:

No any error when run FB

How to recover:

NA

Problem Isolation:

A. Unique to certain system?

No

B. Unique to a configuration?

No

C. Unique to OS?

No

D. Unique to a product?

No

E. Unique to a current version?

No





",3
"[Y7P MB1_FVT1_BF]The AC icon status in taskbar is delay when plug in/out AC.(F/R:2/2 units, 6/10 cycles)","Test configuration: 

OS: Win11 24H2 build 26100.1591

BIOS/EC: Q7CN01WW/Q7EC01WW

Image:V02

Language: EN/CS

Intel graphic driver:32.0.101.5869

Detect by: BFA024_CF Charge basic function test

Fail scope:

Tested units: 2units (I7N3225F03#16, I9N3225F04#16)

Failed units: 2units (I7N3225F03#16, I9N3225F04#16)

F/R:2/2units(I7N3225F03#15 3/5cycles, I9N3225F04#16 3/5cycles)

Observed symptom:

The AC icon status in taskbar is delay when plug in/out AC.

Expected behavior:

The AC icon status in taskbar should real-time change when plug in/out AC.

How to recover:

NA",3
"[S3_Gen10-IRH EVT]System hangs up actually BSOD0X9F(point to RT WLAN) during entering S4.(F/R:1/3units,1/9cycles)","




 Test configuration:

OS: Win11 OS 24H2 build 26100.1150

BIOS/EC:QDCN07WW/QDEC07WW

Preload: Install by manual

Language: EN/CHS

Detect by: BFA002_CF BIOS POST screen verification

Fail scope:

Tested units: 3units (SKU1 IRH 14"" OLED, SKU5 IRH 15"" OLED, SKU8 IRH 16"" )

Failed units: 1unit(SKU1 IRH 14"" OLED )

F/R:1/3units,1/9cycles

Observed symptom:

System hangs up actually BSOD0X9F(point to RT WLAN) during entering S4 .

Remark: 

log path：ftp://112.29.107.194/public/RD/3.LNB_S3_GEN10_IRUIRH/IA/SKU1 enter S4 BSOD 0X9F XiaoXin 14c IRH10__2024_08_06_13_46_09.zip 

主机(H):112.29.107.194

端口(P):23

用户(U):sx2rd

密码(P):lcfc-R&D123）

Expected behavior:

System enter S4 successfully .

How to recover:

8S reset.





",3
"[Y5 RPL_SIT_H/D_ST]Stress_FB_System occur BSOD 0x10e W/ dump(point to NV)(FR:1/33units,1/8784cycles)","

 Test condition:

BIOS/EC:QNCN17WW/QNEC17WW

Preload:V23

OS: Win11 24H2 build 26100.2605

Language: EN/CHS

Detect by: Stress_FB

Test tool:OSAging_3.24.1.1

Fail scope:

Test units: 33units

Fail units: I9N3220S07-1

F/R:FR:1/33units,1/8784cycles

Observed symptom:

Stress_FB_System occur BSOD 0x10e W/ dump(point to NV)(FR:1/33units,1/8784cycles)

 

Expected behavior:

No any errors/abnormal.

 

How to recover:

NA

Problem Isolation:

A. Unique to certain system?

No

B. Unique to a configuration?

No data

C. Unique to OS?

No data

D. Unique to a product?

No data

E. Unique to a current version?

No data

Cross Product:

NA


",3
[S590-16 Pro IMH_FVT2/3_DIS]Stress_Open NVGPUmonitor tool_The system can not open  NVGPUmonitor tool after S0 idle a few minutes (FR:14/14 units),"Test configuration:

OS: Win 11 Pro 22H2 build 22621

BIOS: MECN27WW

EC: MECN27WW

Image: V24

Language:CHS

Fail scope:

Tested units:FVT2(DIS):14 units

Failed units:FVT2(DIS):14 units

F/R:14/14 units

Observed symptom:

The system can not open NVGPUmonitor tool after S0 idle a few minutes

Error code/message:NA

Expected behavior:

No any error/abnormal/hang/BSOD

How to recover:Open NVGPUmonitor tool immediately after restart units",3
"[Y7P MB1_FFRT_X7/X9/X11_H/D_CPU/GPU]Unit occur hang up(NV TDR) when from max resolution one by one change to 1366x768 with connect monitor(Thinkvision P40W-20).(FR:3/3units,3/6cycles）","

 Teest configuration:

OS: Win11 24H2 build 26100.3323

BIOS/EC: Q7CN28WW/Q7EC28WW

Image:V47

Language: CN/EN

Test Monitor: Thinkvision P40W-20

Test cable:HDMI cable

Detect by: IOA006_EF_03 Monitor compatibility_external monitor Test

Fail scope:

Tested units:SIT2_X7 1unit(I9N3225S12-19),SITR_X9(I9N6425S10-1),SIT2_X11 1unit(I9N6425S11-22)

Failed units:SIT2_X7 1unit(I9N3225S12-19),SITR_X9(I9N6425S10-1),SIT2_X11 1unit(I9N6425S11-22)

FR:3/3units,3/6cycles

Issue Description:

Unit occur hang up(NV TDR) when from max resolution one by one change to 1366x768 with connect monitor

1.This issue cannot duplicate when change resolution is not one by one change to 1366x768

Expected Behavior

Unit show normal when from max resolution one by one change to 1366x768 with connect monitor(Thinkvision P40W-20).

How to recover:

Force shutdown.

Problem Isolation:

A. Unique to certain system?

NO

B. Unique to a configuration?

No data

C. Unique to OS?

No data

D. Unique to a product?

No data

E. Unique to a current version?

No data


",3
"[Y5P MB2_FVT1_IA]Panel(CMN1663) flicker 10s when click settings-System-Display-Brightness-Change brightness based on content-[Off or Always] option.(F/R:2/2 units,4/4 times.)","OS: 26100.1742

Language: EN/CHS

BIOS/EC: Q6CN01WW/Q6EC01WW

Preload: V03

Intel Graphics driver: 32.0.101.5869

Nv Graphics driver:NA

Audio Driver:6.0.9733.1

Detect by: ADHOC

Test Result:

Test unit:I5N3225F05-11,I5N3225F05-10.

Fail unit: I5N3225F05-11,I5N3225F05-10. Fail Panel LCFC PN:AC600022200.

F/R:2/2 units,4/4 times,(I5N3225F05-10:2/2 times,I5N3225F05-11:2/2 times)

Issue Description:

Panel(CMN1663) flicker 10s when click settings-System-Display-Brightness-Change brightness based on content-[Off or Always or On battery only] option.

Expected Behavior:

No flicker.

How to recover:

Flicker 10s,then normal.

Problem Isolation:

A. Unique to certain system? No 

B. Unique to a configuration? Yes- Only fail with Panel(CMN1663) configuration

C. Unique to OS? No data

D. Unique to a product? No data

E. Unique to a current version? No data

Cross Product:

pass on Y7P product.",3
"[Y5 ARL_SIT_H/D_ST]Stress_S4_System occur BSOD 0x154 W/o dump(FR:1/35units,1/10451cycles)","

 Test condition:

BIOS/EC:S2CN08WW/S2EC08WW

Preload:V09

OS: Win11 24H2 build 26100.2605

Language: EN/CHS

Detect by: Stress_S4

Test tool:OSAging_3.24.1.1

Fail scope:

Test units: 35units

Fail units: I7N1620S06-4H

F/R:1/35units,1/10451cycles

 

Observed symptom:

Stress_S4_System occur BSOD 0x154 W/o dump(FR:1/35units,1/10451cycles)

 

Expected behavior:

No any errors/abnormal.

 

How to recover:

NA

Problem Isolation:

A. Unique to certain system?

No

B. Unique to a configuration?

No data

C. Unique to OS?

No data

D. Unique to a product?

No data

E. Unique to a current version?

No data

Cross Product:

NA


",3
"[Y7P MB1_SIT_X9_H/D_ST] Stress_WB_BSOD(0xA) occurred (F/R: 1/21u,1/4480cycles)","



 Test condition

OS: Win11 24H2 build 26100.2605

Language: EN/CN

BIOS/EC: Q7CN15WW/Q7EC15WW

Preload: V16

NV driver: 32.0.15.7151_NonWHQL

Detect by: STA004_CF Stress-Warmboot Test

Fail scope:

Tested units: 21 units 

Failed units: 1 units ( I9N3225S01#15@50)

F/R: 1/21u,1/4480cycles

Observed symptom:

Stress_WB_BSOD(0xA) occurred 

Expected behavior:

No BSOD

How to recover:

Force to shut down and power on again

Problem Isolation:

A. Unique to certain system? No

B. Unique to a configuration? No

C. Unique to OS? No 

D. Unique to a product? No data

E. Unique to a current version? No data

Cross Product:

No data




",3
"[Y7P MB1_SITR_X9_D_CPU/GPU]Unit hang at a blackscreen (BSOD 0x133) when unplug monitor.(FR:1/2units,1/20cycles)","

 Test configuration:

OS: Win11 24H2 build 26100.2894

BIOS/EC: Q7CN21WW/Q7EC21WW

Image:V23(X9)/V24(X7/X11)

Language: EN/CN

Test monitor: Think vision P24h-30

test cable:Type-C

Detect by:IOA006_EF_03 Monitor compatibility_external monitor Test

NV driver version:32.0.15.7221

Fail scope:

Tested units:SITR 2units(I9N3225S04-12 I7N1625S07-18 )

Failed units:1unit(I7N1625S07-18)

FR:1/2units,1/20cycles(I9N3225S04-12 0/10cycles,I7N1625S07-18 1/10cycles)

Issue Description:

Unit hang at a blackscreen (BSOD 0x133) when unplug monitor.

Expected Behavior:

Unit not hang at a blackscreen (BSOD 0x133) when unplug monitor.

How to recover:

Force shutdown and wake up

A. Unique to certain system?

No

B. Unique to a configuration?

No data

C. Unique to OS?

No data

D. Unique to a product?

No data

E. Unique to a current version?

No data


",3
[Yoga Book 9 14IAH10_SIT_ST]Stress_BurnIn_The unit occur BSOD 0x50 W/ dump file(point to OS) when run BurnIn stress test.(F/R:1/30units), ,3
"[Y7_SIT1_X6_H/D_Stability]Stress_WB(5C) test_BSOD(0xef) W/ dump file on YMTC SSD(F/R:1/10 units,1/2705 cycles)","
 Test condition:

BIOS/EC:RXCN08WW/RXEC08WW

Image:V13

OS build version: 26100.3037

Language:EN/CHS

Issue Related KP/Device: NA

Issue Related Driver:NA

Detect by : STA004_CF Stress-Warm core Test

Test tool: OSAging_3.24.1.1

Temp.5℃

Fail scope:

Tested unit:10 units

Failed unit: 1 units( I9N3225S10#23 )

F/R:1/10 units,1/2705 cycles

Test Device: NA

Fail Device:NA

Observed symptom:

Stress_WB(5C) test_BSOD(0xef) W/ dump file 

Expected behavior:

Units should be normal during WB(5C) stress test

How to recover:

Cannot recover

Problem Isolation:

A. Unique to certain system?

No

B. Unique to a configuration?

No-Not dependent on configuration

C. Unique to OS?

No data

D. Unique to a product?

No data

E. Unique to a current version? 

No data

Cross Product:

Only check on Legion 7 16IAX10

",3
"[S590-16 Pro IMH_FVT2/3]Stress_WB_The system occurred HW hang up without backlight(FR:5/34 units,5/4335 cycles)","
 Test configuration:

OS: Win 11 Pro 22H2 build 22621

BIOS: MECN28WW

EC: MECN28WW

Image: V25

Language:EN/CHS

Fail scope:

Tested units:FVT2(DIS):20 units, FVT3(UMA):14 units

Failed units:FVT2(DIS):I5D1625F02#5@2,I5D1625F02#13@17,I7D1625F06#19@110

 FVT3(UMA):I7U1625F01#3@4,I7U3225F02#3@2

F/R:5/34 units,5/4335 cycles

Observed symptom:

The system occurred HW hang up without backlight

Error code/message:NA

Expected behavior:

No any error/abnormal/hang/BSOD

How to recover:Force shutdown and starting up by power button

",3
"[Y5 RPL_FVT_H/D_SF] Abnormal restart and BSOD occurs when CPU OC is enable in BIOS .(FR:2/2units,4/4cycles）","
 OS version 24H2 (OS build 26100.2605)

Preload: V16

BIOS/EC:QNCN11WW/QNEC11WW

Test units: 2 units (SKU I7N32WFF01-7,SKU I7N1625F06-6)

Fail units: 2 units (SKU I7N32WFF01-7,SKU I7N1625F06-6)

FR:2/2units,4/4cycles

Issue Description:

Abnormal restart and BSOD occurs when CPU OC is enable in BIOS

Expected Behavior:

No abnormal restart

How to recover:

can not recover

A. Unique to certain system?

No

B. Unique to a configuration?

No data

C. Unique to OS?

No data

D. Unique to a product?

No data

E. Unique to a current version?

No data

Cross Product:

No data.

",3
"[Y5P MB1_SIT_X7_H_IA]Unit occur BSOD 0X10E W/ dump file(Point to NV) when open the Edge and access tabs.(F/R:1/3units,1/18cycles)","

 Test configuration:

BIOS/EC: Q6CN18WW/Q6EC18WW

Image:Preload V33

OS build verision：Win11 24H2 26100.3476

Language: EN/CN

Xiaotian Version:2.0.0.10242

Detect by：LAA001_EF_02 联想小天 Performance Test Case

Tester:yanan.liu

Fail scope:

Tested unit:3units(I9N3225S01-7(16G+16G);I9N3225S03-13(16G);I9N3225S03-17(16G+16G))

Failed unit:1units(I9N3225S03-13(16G))

F/R:1/3units,1/18cycles(A9N3225S03-13@3 1/6cycles)

Observed symptom:

Unit occur BSOD 0X10E W/ dump file(Point to NV) when open the Edge and access tabs.

Remark:

\\ftp.sx.net\团队文件-RD\1.NPI Y5P IAX\IA SKU3-13 BSOD(0x10E)Legion Y7000P IAX10H_PF5H6VSX_2025_03_26_20_57_33.

Expected behavior:

Unit can work normally when open Edge and access tabs.

How to recover:

Force shutdown can recover.

Problem Isolation:

A. Unique to certain system?

No data

B. Unique to a configuration?

No data

C. Unique to OS?

No data

D. Unique to a product?

No data

E. Unique to a current version?

No data

Cross Product:

No data


",3
"[S590-16 Pro IMH_FVT]Stress_MS_The system occurred BSOD 0x124 (FR:1/35 units,1/30924 cycles )","



 Test configuration:

OS: Win 11 Pro 22H2 build 22621

BIOS: MECN19WW

EC: MECN19WW

Image: V15

Language:EN/CHS

Fail scope:

Tested units:I5U1625F02#3~9，I7U3225F04#3~9，I7U3225F06#3~9，I9U1625F08#3~9，I9U3225F10#3~9

Failed units:I9U1625F08#7@354

F/R:1/35 units,1/30924 cycles

Observed symptom:

The system occurred BSOD 0x124

Error code/message:NA

Expected behavior:

No any error/abnormal/hang/BSOD

How to recover:Force shutdown and start up by power button




",3
[Y7_SIT1_X6_H/D_Stability]Unit show BSOD W/o dump file and bugcheck code after wifi stress(F/R:1/20 units;1/6000 cycles),"Test condition:

BIOS/EC:RXCN09WW/RXEC09WW

Image:V15

OS build version: 26100.3194

Language:EN/CHS

Issue Related KP/Device: NA

Issue Related Driver:NA

Detect by : STA014_EF Stress-Wifi Test

Test tool: WifiPingTest_V1.7

Fail scope:

Tested unit:20 units

Failed unit: 1 units( I9N3225S10#21)

F/R:1/1 units;1/6000 cycles

Test Device: NA

Fail Device:NA

Observed symptom:

Unit show BSOD W/o dump file and bugcheck code after wifi stress

Expected behavior:

Units should be normal after wifi stress

How to recover:

Cannot recover

Problem Isolation:

A. Unique to certain system?

No

B. Unique to a configuration?

No-Not dependent on configuration

C. Unique to OS?

No data

D. Unique to a product?

No data

E. Unique to a current version? 

No data

Cross Product:

Only check on Legion 7 16IAX10",3
"[Y7P MB2_SIT_X6_H_SF]System occurs BSOD 0x10E point to NV when running the prime95 loading the CPU.(FR:1/3units,1/9cycles）","

 Description

Test Condition:

Language:CN

BIOS/EC:V25

Preload:V34

Detect by:Ad-hoc

Test unit: I7N3225S02-17,I7N3225S03-15

Fail units:I7N3225S03-15 1/3cycles

F/R:1/3units 1/9cycles

Issue Description:

System occurs BSOD 0x10E point to NV when running the prime95 loading the CPU

Expected Behavior:

System can work normal when running the prime95 loading the CPU

How to recover:

Force shutdown

A. Unique to certain system?

No

B. Unique to a configuration?

No data

C. Unique to OS?

No data

D. Unique to a product?

No data

E. Unique to a current version?

No data


",3
"[Y7P ADR_SIT_X4/X6 QS_H_SF]Units occur BSOD 0x10e (Point NV)when disable touchpad on LegionZone or reboot unit and  idle about 2~5 minutes(F/R:1/4 units,2/160cycles)","


 Test condition:

BIOS/EC: RLCN10WW/RLEC10WW

Image: V7_0-PRELOAD-Legion Pro 7 16ADR10-Windows_2021-C1-2025-02-12-14-44-40-Submitted

OS build version: Win11 24H2 26100.3037

Language: CHS

Issue Related KP/Device: None

Issue Related Driver: VGA driver:32.0.13030.3;NVIDIA_VGA driver:32.0.15.7221

Legion Zone APP version:2.0.2.10011

Detect by: SFA004_CF_06 LegionZone Basic Check

Test tool: NA

Fail scope:

Tested unit: 4 units(A9N3225S01-17,A9N3225S02-15,A7N1625S03-15,A7N3225S04-17)

Failed unit: A9N3225S01-17

F/R: 1/4 units(A9N3225S01-17 2/40cycles; A9N3225S02-15 0/40cycle; A7N1625S03-15 0/40cycles; A7N3225S04-17 0/40cycle;)

Test Device: None

Fail Device: None

Observed symptom:

Units occur BSOD 0x10e (Point NV)when disable touchpad on LegionZone or reboot unit and idle about 2~5 minutes

Expected behavior:

Units should not occur any BSOD

How to recover:

NA

Problem Isolation:

A. Unique to certain system?

No

B. Unique to a configuration?

No

C. Unique to OS?

No

D. Unique to a product?

No

E. Unique to a current version?

No



",3
"[MY3A0_SIT_ME]System hang on after Hinge cycle life test (F/R:1/6,Vendor:FSD)SKU6-16","

 Test Item:Hinge life test

F/R:1/6

Vendor:FSD

SKU:SKU6-16


",3
"[Y7P MB2_SIT2_X4/X6_H/D_IO Port] Unit hang up(NV TDR) when from max resolution one by one change to 1366x768 with connect monitor(Thinkvision P40W-20).(FR:2/2units,4/4cycles）","Test Condition:

Language:EN/CN

BIOS/EC:V30

Preload:V46

Intel driver:32.0.101.6629

NV driver:32.0.15.7289

Test Monitor: Thinkvision P40W-20

Test cable:HDMI cable

Detect by: IOA006_EF_03 Monitor compatibility_external monitor Test

Test unit: I9N3225S21-23,I7N3225S23-17

Fail units: I9N3225S21-23,I7N3225S23-17

F/R:2/2units 4/4cycles

Issue Description:

Unit hang up(NV TDR) when from max resolution one by one change to 1366x768 with connect monitor(Thinkvision P40W-20).

1.This issue cannot duplicate when change resolution is not one by one change to 1366x768

2.CND with LG 34WK95U.

Expected Behavior

Unit show normal when from max resolution one by one change to 1366x768 with connect monitor(Thinkvision P40W-20).

How to recover:

Force shutdown.

Problem Isolation:

A. Unique to certain system? No

B. Unique to a configuration? No

C. Unique to OS? No data

D. Unique to a product? No data

E. Unique to a current version? No data

Cross Product:

Also Fail with Y5P intel MB2.",3
"[Y7P MB1_FVT2_X9_H_PS]BSOD 0x10E occurred after restarting your computer following the installation of the application.(F/R:2/3 units,2/6 cycles)","

 Test configuration:

OS: Win11 Pro 24H2 build 26100.2161

BIOS/EC: Q7CN09WW/Q7EC09WW

Preload:V08

Language: EN/CN

Detect by: SMA002_PD Memory Pre-DeliXery test

Fail scope:

Tested units:3units FTV2 1units(I9N3225F02-2) FTV3 2unit(I7N6425F04-12 I7N6425F04-14)

Failed units: 2units FTV2 1unit (I9N3225F02-2) FTV3 1unit(I7N6425F04-12)

FR:2/3units 2/6cycles (I9N3225F02-2 1/2cycles,I7N6425F04-12 1/2cycles,I7N6425F04-14 0/2cycles)

Issue Description:

BSOD 0x10E occurred after restarting your computer following the installation of the application.

Expected Behavior:

NO BSOD

How to recover:

Force shutdown and wake up

 

A. Unique to certain system?

No

B. Unique to a configuration?

No data

C. Unique to OS?

No data

D. Unique to a product?

No data

E. Unique to a current version?

No data


",3
